id;district_code;name;city_id;province_id
1369;16.08.14;Semendawai Barat;1129;16
1370;16.08.15;Semendawai Timur;1129;16
1371;16.08.16;Jayapura;1129;16
1372;16.08.17;Belitang Jaya;1129;16
1373;16.08.18;Belitang Madang Raya;1129;16
1374;16.08.19;Belitang Mulya;1129;16
1375;16.08.20;Buay Pemuka Bangsa Raja;1129;16
1376;16.09.01;Muara Dua;1130;16
1377;16.09.02;Pulau Beringin;1130;16
1378;16.09.03;Banding Agung;1130;16
1379;16.09.04;Muara Dua Kisam;1130;16
1380;16.09.05;Simpang;1130;16
1381;16.09.06;Buay Sandang Aji;1130;16
1382;16.09.07;Buay Runjung;1130;16
1383;16.09.08;Mekakau Ilir;1130;16
1384;16.09.09;Buay Pemaca;1130;16
1385;16.09.10;Kisam Tinggi;1130;16
1386;16.09.11;Kisam Ilir;1130;16
1387;16.09.12;Buay Pematang Ribu Ranau Tengah;1130;16
1388;16.09.13;Warkuk Ranau Selatan;1130;16
1389;16.09.14;Runjung Agung;1130;16
1390;16.09.15;Sungai Are;1130;16
1391;16.09.16;Sindang Danau;1130;16
1392;16.09.17;Buana Pemaca;1130;16
1393;16.09.18;Tiga Dihaji;1130;16
1394;16.09.19;Buay Rawan;1130;16
1395;16.10.01;Muara Kuang;1131;16
1396;16.10.02;Tanjung Batu;1131;16
1397;16.10.03;Tanjung Raja;1131;16
1398;16.10.04;Indralaya;1131;16
1399;16.10.05;Pemulutan;1131;16
1400;16.10.06;Rantau Alai;1131;16
1401;16.10.07;Indralaya Utara;1131;16
1402;16.10.08;Indralaya Selatan;1131;16
1403;16.10.09;Pemulutan Selatan;1131;16
1404;16.10.10;Pemulutan Barat;1131;16
1405;16.10.11;Rantau Panjang;1131;16
1406;16.10.12;Sungai Pinang;1131;16
1407;16.10.13;Kandis;1131;16
1408;16.10.14;Rambang Kuang;1131;16
1409;16.10.15;Lubuk Keliat;1131;16
1410;16.10.16;Payaraman;1131;16
1411;16.11.01;Muara Pinang;1132;16
1412;16.11.02;Pendopo;1132;16
1413;16.11.03;Ulu Musi;1132;16
1414;16.11.04;Tebing Tinggi;1132;16
1415;16.11.05;Lintang Kanan;1132;16
1416;16.11.06;Talang Padang;1132;16
1417;16.11.07;Pasemah Air Keruh;1132;16
1418;16.11.08;Sikap Dalam;1132;16
1419;16.11.09;Saling;1132;16
1420;16.11.10;Pendopo Barat;1132;16
1421;16.12.01;Talang Ubi;1133;16
1422;16.12.02;Penukal Utara;1133;16
1423;16.12.03;Penukal;1133;16
1424;16.12.04;Abab;1133;16
1425;16.12.05;Tanah Abang;1133;16
1426;16.13.01;Rupit;1134;16
1427;16.13.02;Rawas Ulu;1134;16
1428;16.13.03;Nibung;1134;16
1429;16.13.04;Rawas Ilir;1134;16
1430;16.13.05;Karang Dapo;1134;16
1431;16.13.06;Karang Jaya;1134;16
1432;16.13.07;Ulu Rawas;1134;16
1433;16.71.01;Ilir Barat II;1135;16
1434;16.71.02;Seberang Ulu I;1135;16
1435;16.71.03;Seberang Ulu II;1135;16
1436;16.71.04;Ilir Barat I;1135;16
1437;16.71.05;Ilir Timur I;1135;16
1438;16.71.06;Ilir Timur II;1135;16
1439;16.71.07;Sukarami;1135;16
1440;16.71.08;Sako;1135;16
1441;16.71.09;Kemuning;1135;16
1442;16.71.10;Kalidoni;1135;16
1443;16.71.11;Bukit Kecil;1135;16
1444;16.71.12;Gandus;1135;16
1445;16.71.13;Kertapati;1135;16
1446;16.71.14;Plaju;1135;16
1447;16.71.15;Alang-alang Lebar;1135;16
1448;16.71.16;Sematang Borang;1135;16
1449;16.71.17;Jakabaring;1135;16
1450;16.71.18;Ilir Timur Tiga;1135;16
1451;16.72.01;Pagar Alam Utara;1136;16
1452;16.72.02;Pagar Alam Selatan;1136;16
1453;16.72.03;Dempo Utara;1136;16
1454;16.72.04;Dempo Selatan;1136;16
1455;16.72.05;Dempo Tengah;1136;16
1456;16.73.01;Lubuk Linggau Timur I;1137;16
1457;16.73.02;Lubuk Linggau Barat I;1137;16
1458;16.73.03;Lubuk Linggau Selatan I;1137;16
1459;16.73.04;Lubuk Linggau Utara I;1137;16
1460;16.73.05;Lubuk Linggau Timur II;1137;16
1461;16.73.06;Lubuk Linggau Barat II;1137;16
1462;16.73.07;Lubuk Linggau Selatan II;1137;16
1463;16.73.08;Lubuk Linggau Utara II;1137;16
1464;16.74.01;Prabumulih Barat;1138;16
1465;16.74.02;Prabumulih Timur;1138;16
1466;16.74.03;Cambai;1138;16
1467;16.74.04;Rambang Kpk Tengah;1138;16
1468;16.74.05;Prabumulih Utara;1138;16
1469;16.74.06;Prabumulih Selatan;1138;16
1470;17.01.01;Kedurang;1139;17
1471;17.01.02;Seginim;1139;17
1472;17.01.03;Pino;1139;17
1473;17.01.04;Manna;1139;17
1474;17.01.05;Kota Manna;1139;17
1475;17.01.06;Pino Raya;1139;17
1476;17.01.07;Kedurang Ilir;1139;17
1477;17.01.08;Air Nipis;1139;17
1478;17.01.09;Ulu Manna;1139;17
1479;17.01.10;Bunga Mas;1139;17
1480;17.01.11;Pasar Manna;1139;17
1481;17.02.06;Kota Padang;1140;17
1482;17.02.07;Padang Ulak Tanding;1140;17
1483;17.02.08;Sindang Kelingi;1140;17
1484;17.02.09;Curup;1140;17
1485;17.02.10;Bermani Ulu;1140;17
1486;17.02.11;Selupu Rejang;1140;17
1487;17.02.16;Curup Utara;1140;17
1488;17.02.17;Curup Timur;1140;17
1489;17.02.18;Curup Selatan;1140;17
1490;17.02.19;Curup Tengah;1140;17
1491;17.02.20;Binduriang;1140;17
1492;17.02.21;Sindang Beliti Ulu;1140;17
1493;17.02.22;Sindang Dataran;1140;17
1494;17.02.23;Sindang Beliti Ilir;1140;17
1495;17.02.24;Bermani Ulu Raya;1140;17
1496;17.03.01;Enggano;1141;17
1497;17.03.06;Kerkap;1141;17
1498;17.03.07;Kota Arga Makmur;1141;17
1499;17.03.08;Giri Mulya;1141;17
1500;17.03.09;Padang Jaya;1141;17
1501;17.03.10;Lais;1141;17
1502;17.03.11;Batik Nau;1141;17
1503;17.03.12;Ketahun;1141;17
1504;17.03.13;Napal Putih;1141;17
1505;17.03.14;Putri Hijau;1141;17
1506;17.03.15;Air Besi;1141;17
1507;17.03.16;Air Napal;1141;17
1508;17.03.19;Hulu Palik;1141;17
1509;17.03.20;Air Padang;1141;17
1510;17.03.21;Arma Jaya;1141;17
1511;17.03.22;Tanjung Agung Palik;1141;17
1512;17.03.23;Ulok Kupai;1141;17
1513;17.03.24;Pinang Raya;1141;17
1514;17.03.25;Marga Sakti Sebelat;1141;17
1515;17.04.01;Kinal;1142;17
1516;17.04.02;Tanjung Kemuning;1142;17
1517;17.04.03;Kaur Utara;1142;17
1518;17.04.04;Kaur Tengah;1142;17
1519;17.04.05;Kaur Selatan;1142;17
1520;17.04.06;Maje;1142;17
1521;17.04.07;Nasal;1142;17
1522;17.04.08;Semidang Gumay;1142;17
1523;17.04.09;Kelam Tengah;1142;17
1524;17.04.10;Luas;1142;17
1525;17.04.11;Muara Sahung;1142;17
1526;17.04.12;Tetap;1142;17
1527;17.04.13;Lungkang Kule;1142;17
1528;17.04.14;Padang Guci Hilir;1142;17
1529;17.04.15;Padang Guci Hulu;1142;17
1530;17.05.01;Sukaraja;1143;17
1531;17.05.02;Seluma;1143;17
1532;17.05.03;Talo;1143;17
1533;17.05.04;Semidang Alas;1143;17
1534;17.05.05;Semidang Alas Maras;1143;17
1535;17.05.06;Air Periukan;1143;17
1536;17.05.07;Lubuk Sandi;1143;17
1537;17.05.08;Seluma Barat;1143;17
1538;17.05.09;Seluma Timur;1143;17
1539;17.05.10;Seluma Utara;1143;17
1540;17.05.11;Seluma Selatan;1143;17
1541;17.05.12;Talo Kecil;1143;17
1542;17.05.13;Ulu Talo;1143;17
1543;17.05.14;Ilir Talo;1143;17
1544;17.06.01;Lubuk Pinang;1144;17
1545;17.06.02;Kota Mukomuko;1144;17
1546;17.06.03;Teras Terunjam;1144;17
1547;17.06.04;Pondok Suguh;1144;17
1548;17.06.05;Ipuh;1144;17
1549;17.06.06;Malin Deman;1144;17
1550;17.06.07;Air Rami;1144;17
1551;17.06.08;Teramang Jaya;1144;17
1552;17.06.09;Selagan Raya;1144;17
1553;17.06.10;Penarik;1144;17
1554;17.06.11;XIV Koto;1144;17
1555;17.06.12;V Koto;1144;17
1556;17.06.13;Air Majunto;1144;17
1557;17.06.14;Air Dikit;1144;17
1558;17.06.15;Sungai Rumbai;1144;17
1559;17.07.01;Lebong Utara;1145;17
1560;17.07.02;Lebong Atas;1145;17
1561;17.07.03;Lebong Tengah;1145;17
1562;17.07.04;Lebong Selatan;1145;17
1563;17.07.05;Rimbo Pengadang;1145;17
1564;17.07.06;Topos;1145;17
1565;17.07.07;Bingin Kuning;1145;17
1566;17.07.08;Lebong Sakti;1145;17
1567;17.07.09;Pelabai;1145;17
1568;17.07.10;Amen;1145;17
1569;17.07.11;Uram Jaya;1145;17
1570;17.07.12;Pinang Belapis;1145;17
1571;17.08.01;Bermani Ilir;1146;17
1572;17.08.02;Ujan Mas;1146;17
1573;17.08.03;Tebat Karai;1146;17
1574;17.08.04;Kepahiang;1146;17
1575;17.08.05;Merigi;1146;17
1576;17.08.06;Kebawetan;1146;17
1577;17.08.07;Seberang Musi;1146;17
1578;17.08.08;Muara Kemumu;1146;17
1579;17.09.01;Karang Tinggi;1147;17
1580;17.09.02;Talang Empat;1147;17
1581;17.09.03;Pondok Kelapa;1147;17
1582;17.09.04;Pematang Tiga;1147;17
1583;17.09.05;Pagar Jati;1147;17
1584;17.09.06;Taba Penanjung;1147;17
1585;17.09.07;Merigi Kelindang;1147;17
1586;17.09.08;Merigi Sakti;1147;17
1587;17.09.09;Pondok Kubang;1147;17
1588;17.09.10;Bang Haji;1147;17
1589;17.09.11;Semidang Lagan;1147;17
1590;17.71.01;Selebar;1148;17
1591;17.71.02;Gading Cempaka;1148;17
1592;17.71.03;Teluk Segara;1148;17
1593;17.71.04;Muara Bangka Hulu;1148;17
1594;17.71.05;Kampung Melayu;1148;17
1595;17.71.06;Ratu Agung;1148;17
1596;17.71.07;Ratu Samban;1148;17
1597;17.71.08;Sungai Serut;1148;17
1598;17.71.09;Singaran Pati;1148;17
1599;18.01.04;Natar;1149;18
1600;18.01.05;Tanjung Bintang;1149;18
1601;18.01.06;Kalianda;1149;18
1602;18.01.07;Sidomulyo;1149;18
1603;18.01.08;Katibung;1149;18
1604;18.01.09;Penengahan;1149;18
1605;18.01.10;Palas;1149;18
1606;18.01.13;Jati Agung;1149;18
1607;18.01.14;Ketapang;1149;18
1608;18.01.15;Sragi;1149;18
1609;18.01.16;Raja Basa;1149;18
1610;18.01.17;Candipuro;1149;18
1611;18.01.18;Merbau Mataram;1149;18
1612;18.01.21;Bakauheni;1149;18
1613;18.01.22;Tanjung Sari;1149;18
1614;18.01.23;Way Sulan;1149;18
1615;18.01.24;Way Panji;1149;18
1616;18.02.01;Kalirejo;1150;18
1617;18.02.02;Bangun Rejo;1150;18
1618;18.02.03;Padang Ratu;1150;18
1619;18.02.04;Gunung Sugih;1150;18
1620;18.02.05;Trimurjo;1150;18
1621;18.02.06;Punggur;1150;18
1622;18.02.07;Terbanggi Besar;1150;18
1623;18.02.08;Seputih Raman;1150;18
1624;18.02.09;Rumbia;1150;18
1625;18.02.10;Seputih Banyak;1150;18
1626;18.02.11;Seputih Mataram;1150;18
1627;18.02.12;Seputih Surabaya;1150;18
1628;18.02.13;Terusan Nunyai;1150;18
1629;18.02.14;Bumi Ratu Nuban;1150;18
1630;18.02.15;Bekri;1150;18
1631;18.02.16;Seputih Agung;1150;18
1632;18.02.17;Way Pangubuan;1150;18
1633;18.02.18;Bandar Mataram;1150;18
1634;18.02.19;Pubian;1150;18
1635;18.02.20;Selagai Lingga;1150;18
1636;18.02.21;Anak Tuha;1150;18
1637;18.02.22;Sendang Agung;1150;18
1638;18.02.23;Kota Gajah;1150;18
1639;18.02.24;Bumi Nabung;1150;18
1640;18.02.25;Way Seputih;1150;18
1641;18.02.26;Bandar Surabaya;1150;18
1642;18.02.27;Anak Ratu Aji;1150;18
1643;18.02.28;Putra Rumbia;1150;18
1644;18.03.01;Bukit Kemuning;1151;18
1645;18.03.02;Kotabumi;1151;18
1646;18.03.03;Sungkai Selatan;1151;18
1647;18.03.04;Tanjung Raja;1151;18
1648;18.03.05;Abung Timur;1151;18
1649;18.03.06;Abung Barat;1151;18
1650;18.03.07;Abung Selatan;1151;18
1651;18.03.08;Sungkai Utara;1151;18
1652;18.03.09;Kotabumi Utara;1151;18
1653;18.03.10;Kotabumi Selatan;1151;18
1654;18.03.11;Abung Tengah;1151;18
1655;18.03.12;Abung Tinggi;1151;18
1656;18.03.13;Abung Semuli;1151;18
1657;18.03.14;Abung Surakarta;1151;18
1658;18.03.15;Muara Sungkai;1151;18
1659;18.03.16;Bunga Mayang;1151;18
1660;18.03.17;Hulu Sungkai;1151;18
1661;18.03.18;Sungkai Tengah;1151;18
1662;18.03.19;Abung Pekurun;1151;18
1663;18.03.20;Sungkai Jaya;1151;18
1664;18.03.21;Sungkai Barat;1151;18
1665;18.03.22;Abung Kunang;1151;18
1666;18.03.23;Blambangan Pagar;1151;18
1667;18.04.04;Balik Bukit;1152;18
1668;18.04.05;Sumber Jaya;1152;18
1669;18.04.06;Belalau;1152;18
1670;18.04.07;Way Tenong;1152;18
1671;18.04.08;Sekincau;1152;18
1672;18.04.09;Suoh;1152;18
1673;18.04.10;Batu Brak;1152;18
1674;18.04.11;Sukau;1152;18
1675;18.04.15;Gedung Surian;1152;18
1676;18.04.18;Kebun Tebu;1152;18
1677;18.04.19;Air Hitam;1152;18
1678;18.04.20;Pagar Dewa;1152;18
1679;18.04.21;Batu Ketulis;1152;18
1680;18.04.22;Lumbok Seminung;1152;18
1681;18.04.23;Bandar Negeri Suoh;1152;18
1682;18.05.02;Menggala;1153;18
1683;18.05.06;Gedung Aji;1153;18
1684;18.05.08;Banjar Agung;1153;18
1685;18.05.11;Gedung Meneng;1153;18
1686;18.05.12;Rawa Jitu Selatan;1153;18
1687;18.05.13;Penawar Tama;1153;18
1688;18.05.18;Rawa Jitu Timur;1153;18
1689;18.05.20;Banjar Margo;1153;18
1690;18.05.22;Rawa Pitu;1153;18
1691;18.05.23;Penawar Aji;1153;18
1692;18.05.25;Dente Teladas;1153;18
1693;18.05.26;Meraksa Aji;1153;18
1694;18.05.27;Gedung Aji Baru;1153;18
1695;18.05.29;Banjar Baru;1153;18
1696;18.05.30;Menggala Timur;1153;18
1697;18.06.01;Kota Agung;1154;18
1698;18.06.02;Talang Padang;1154;18
1699;18.06.03;Wonosobo;1154;18
1700;18.06.04;Pulau Panggung;1154;18
1701;18.06.09;Cukuh Balak;1154;18
1702;18.06.11;Pugung;1154;18
1703;18.06.12;Semaka;1154;18
1704;18.06.13;Sumber Rejo;1154;18
1705;18.06.15;Ulu Belu;1154;18
1706;18.06.16;Pematang Sawa;1154;18
1707;18.06.17;Klumbayan;1154;18
1708;18.06.18;Kota Agung Barat;1154;18
1709;18.06.19;Kota Agung Timur;1154;18
1710;18.06.20;Gisting;1154;18
1711;18.06.21;Gunung Alip;1154;18
1712;18.06.24;Limau;1154;18
1713;18.06.25;Bandar Negeri Semuong;1154;18
1714;18.06.26;Air Naningan;1154;18
1715;18.06.27;Bulok;1154;18
1716;18.06.28;Klumbayan Barat;1154;18
1717;18.07.01;Sukadana;1155;18
1718;18.07.02;Labuhan Maringgai;1155;18
1719;18.07.03;Jabung;1155;18
1720;18.07.04;Pekalongan;1155;18
1721;18.07.05;Sekampung;1155;18
1722;18.07.06;Batanghari;1155;18
1723;18.07.07;Way Jepara;1155;18
1724;18.07.08;Purbolinggo;1155;18
1725;18.07.09;Raman Utara;1155;18
1726;18.07.10;Metro Kibang;1155;18
1727;18.07.11;Marga Tiga;1155;18
1728;18.07.12;Sekampung Udik;1155;18
1729;18.07.13;Batanghari Nuban;1155;18
1730;18.07.14;Bumi Agung;1155;18
1731;18.07.15;Bandar Sribhawono;1155;18
1732;18.07.16;Mataram Baru;1155;18
1733;18.07.17;Melinting;1155;18
1734;18.07.18;Gunung Pelindung;1155;18
1735;18.07.19;Pasir Sakti;1155;18
1736;18.07.20;Waway Karya;1155;18
1737;18.07.21;Labuhan Ratu;1155;18
1738;18.07.22;Braja Selebah;1155;18
1739;18.07.23;Way Bungur;1155;18
1740;18.07.24;Marga Sekampung;1155;18
1741;18.08.01;Blambangan Umpu;1156;18
1742;18.08.02;Kasui;1156;18
1743;18.08.03;Banjit;1156;18
1744;18.08.04;Baradatu;1156;18
1745;18.08.05;Bahuga;1156;18
1746;18.08.06;Pakuan Ratu;1156;18
1747;18.08.07;Negeri Agung;1156;18
1748;18.08.08;Way Tuba;1156;18
1749;18.08.09;Rebang Tangkas;1156;18
1750;18.08.10;Gunung Labuhan;1156;18
1751;18.08.11;Negara Batin;1156;18
1752;18.08.12;Negeri Besar;1156;18
1753;18.08.13;Buay Bahuga;1156;18
1754;18.08.14;Bumi Agung;1156;18
1755;18.09.01;Gedong Tataan;1157;18
1756;18.09.02;Negeri Katon;1157;18
1757;18.09.03;Tegineneng;1157;18
1758;18.09.04;Way Lima;1157;18
1759;18.09.05;Padang Cermin;1157;18
1760;18.09.06;Punduh Pidada;1157;18
1761;18.09.07;Kedondong;1157;18
1762;18.09.08;Marga Punduh;1157;18
1763;18.09.09;Way Khilau;1157;18
1764;18.09.10;Teluk Pandan;1157;18
1765;18.09.11;Way Ratai;1157;18
1766;18.10.01;Pringsewu;1158;18
1767;18.10.02;Gading Rejo;1158;18
1768;18.10.03;Ambarawa;1158;18
1769;18.10.04;Pardasuka;1158;18
1770;18.10.05;Pagelaran;1158;18
1771;18.10.06;Banyumas;1158;18
1772;18.10.07;Adiluwih;1158;18
1773;18.10.08;Sukoharjo;1158;18
1774;18.10.09;Pagelaran Utara;1158;18
1775;18.11.01;Mesuji;1159;18
1776;18.11.02;Mesuji Timur;1159;18
1777;18.11.03;Rawa Jitu Utara;1159;18
1778;18.11.04;Way Serdang;1159;18
1779;18.11.05;Simpang Pematang;1159;18
1780;18.11.06;Panca Jaya;1159;18
1781;18.11.07;Tanjung Raya;1159;18
1782;18.12.01;Tulang Bawang Tengah;1160;18
1783;18.12.02;Tumijajar;1160;18
1784;18.12.03;Tulang Bawang Udik;1160;18
1785;18.12.04;Gunung Terang;1160;18
1786;18.12.05;Gunung Agung;1160;18
1787;18.12.06;Way Kenanga;1160;18
1788;18.12.07;Lambu Kibang;1160;18
1789;18.12.08;Pagar Dewa;1160;18
1790;18.12.09;Batu Putih;1160;18
1791;18.13.01;Pesisir Tengah;1161;18
1792;18.13.02;Pesisir Selatan;1161;18
1793;18.13.03;Lemong;1161;18
1794;18.13.04;Pesisir Utara;1161;18
1795;18.13.05;Karya Penggawa;1161;18
1796;18.13.06;Pulaupisang;1161;18
1797;18.13.07;Way Krui;1161;18
1798;18.13.08;Krui Selatan;1161;18
1799;18.13.09;Ngambur;1161;18
1800;18.13.10;Ngaras;1161;18
1801;18.13.11;Bangkunat;1161;18
1802;18.71.01;Kedaton;1162;18
1803;18.71.02;Sukarame;1162;18
1804;18.71.03;Tanjungkarang Barat;1162;18
1805;18.71.04;Panjang;1162;18
1806;18.71.05;Tanjungkarang Timur;1162;18
1807;18.71.06;Tanjungkarang Pusat;1162;18
1808;18.71.07;Telukbetung Selatan;1162;18
1809;18.71.08;Telukbetung Barat;1162;18
1810;18.71.09;Telukbetung Utara;1162;18
1811;18.71.10;Rajabasa;1162;18
1812;18.71.11;Tanjung Senang;1162;18
1813;18.71.12;Sukabumi;1162;18
1814;18.71.13;Kemiling;1162;18
1815;18.71.14;Labuhan Ratu;1162;18
1816;18.71.15;Way Halim;1162;18
1817;18.71.16;Langkapura;1162;18
1818;18.71.17;Enggal;1162;18
1819;18.71.18;Kedamaian;1162;18
1820;18.71.19;Telukbetung Timur;1162;18
1821;18.71.20;Bumi Waras;1162;18
1822;18.72.01;Metro Pusat;1163;18
1823;18.72.02;Metro Utara;1163;18
1824;18.72.03;Metro Barat;1163;18
1825;18.72.04;Metro Timur;1163;18
1826;18.72.05;Metro Selatan;1163;18
1827;19.01.01;Sungailiat;1164;19
1828;19.01.02;Belinyu;1164;19
1829;19.01.03;Merawang;1164;19
1830;19.01.04;Mendo Barat;1164;19
1831;19.01.05;Pemali;1164;19
1832;19.01.06;Bakam;1164;19
1833;19.01.07;Riau Silip;1164;19
1834;19.01.08;Puding Besar;1164;19
1835;19.02.01;Tanjung Pandan;1165;19
1836;19.02.02;Membalong;1165;19
1837;19.02.03;Selat Nasik;1165;19
1838;19.02.04;Sijuk;1165;19
1839;19.02.05;Badau;1165;19
1840;19.03.01;Toboali;1166;19
1841;19.03.02;Lepar Pongok;1166;19
1842;19.03.03;Air Gegas;1166;19
1843;19.03.04;Simpang Rimba;1166;19
1844;19.03.05;Payung;1166;19
1845;19.03.06;Tukak Sadai;1166;19
1846;19.03.07;Pulaubesar;1166;19
1847;19.03.08;Kepulauan Pongok;1166;19
1848;19.04.01;Koba;1167;19
1849;19.04.02;Pangkalan Baru;1167;19
1850;19.04.03;Sungai Selan;1167;19
1851;19.04.04;Simpang Katis;1167;19
1852;19.04.05;Namang;1167;19
1853;19.04.06;Lubuk Besar;1167;19
1854;19.05.01;Mentok;1168;19
1855;19.05.02;Simpang Teritip;1168;19
1856;19.05.03;Jebus;1168;19
1857;19.05.04;Kelapa;1168;19
1858;19.05.05;Tempilang;1168;19
1859;19.05.06;Parittiga;1168;19
1860;19.06.01;Manggar;1169;19
1861;19.06.02;Gantung;1169;19
1862;19.06.03;Dendang;1169;19
1863;19.06.04;Kelapa Kampit;1169;19
1864;19.06.05;Damar;1169;19
1865;19.06.06;Simpang Renggiang;1169;19
1866;19.06.07;Simpang Pesak;1169;19
1867;19.71.01;Bukitintan;1170;19
1868;19.71.02;Taman Sari;1170;19
1869;19.71.03;Pangkal Balam;1170;19
1870;19.71.04;Rangkui;1170;19
1871;19.71.05;Gerunggang;1170;19
1872;19.71.06;Gabek;1170;19
1873;19.71.07;Girimaya;1170;19
1874;21.01.04;Gunung Kijang;1171;21
1875;21.01.06;Bintan Timur;1171;21
1876;21.01.07;Bintan Utara;1171;21
1877;21.01.08;Teluk Bintan;1171;21
1878;21.01.09;Tambelan;1171;21
1879;21.01.10;Telok Sebong;1171;21
1880;21.01.12;Toapaya;1171;21
1881;21.01.13;Mantang;1171;21
1882;21.01.14;Bintan Pesisir;1171;21
1883;21.01.15;Seri Kuala Lobam;1171;21
1884;21.02.01;Moro;1172;21
1885;21.02.02;Kundur;1172;21
1886;21.02.03;Karimun;1172;21
1887;21.02.04;Meral;1172;21
1888;21.02.05;Tebing;1172;21
1889;21.02.06;Buru;1172;21
1890;21.02.07;Kundur Utara;1172;21
1891;21.02.08;Kundur Barat;1172;21
1892;21.02.09;Durai;1172;21
1893;21.02.10;Meral Barat;1172;21
1894;21.02.11;Ungar;1172;21
1895;21.02.12;Belat;1172;21
1896;21.03.04;Midai;1173;21
1897;21.03.05;Bunguran Barat;1173;21
1898;21.03.06;Serasan;1173;21
1899;21.03.07;Bunguran Timur;1173;21
1900;21.03.08;Bunguran Utara;1173;21
1901;21.03.09;Subi;1173;21
1902;21.03.10;Pulau Laut;1173;21
1903;21.03.11;Pulau Tiga;1173;21
1904;21.03.15;Bunguran Timur Laut;1173;21
1905;21.03.16;Bunguran Tengah;1173;21
1906;21.03.18;Bunguran Selatan;1173;21
1907;21.03.19;Serasan Timur;1173;21
1908;21.03.20;Bunguran Batubi;1173;21
1909;21.03.21;Pulau Tiga Barat;1173;21
1910;21.03.22;Suak Midai;1173;21
1911;21.04.01;Singkep;1174;21
1912;21.04.02;Lingga;1174;21
1913;21.04.03;Senayang;1174;21
1914;21.04.04;Singkep Barat;1174;21
1915;21.04.05;Lingga Utara;1174;21
1916;21.04.06;Singkep Pesisir;1174;21
1917;21.04.07;Lingga Timur;1174;21
1918;21.04.08;Selayar;1174;21
1919;21.04.09;Singkep Selatan;1174;21
1920;21.04.10;Kepulauan Posek;1174;21
1921;21.04.11;Katang Bidare;1174;21
1922;21.04.12;Temiang Pesisir;1174;21
1923;21.04.13;Bakung Serumpun;1174;21
1924;21.05.01;Siantan;1175;21
1925;21.05.02;Palmatak;1175;21
1926;21.05.03;Siantan Timur;1175;21
1927;21.05.04;Siantan Selatan;1175;21
1928;21.05.05;Jemaja Timur;1175;21
1929;21.05.06;Jemaja;1175;21
1930;21.05.07;Siantan Tengah;1175;21
1931;21.05.08;Siantan Utara;1175;21
1932;21.05.09;Jemaja Barat;1175;21
1933;21.71.01;Belakang Padang;1176;21
1934;21.71.02;Batu Ampar;1176;21
1935;21.71.03;Sekupang;1176;21
1936;21.71.04;Nongsa;1176;21
1937;21.71.05;Bulang;1176;21
1938;21.71.06;Lubuk Baja;1176;21
1939;21.71.07;Sei Beduk;1176;21
1940;21.71.08;Galang;1176;21
1941;21.71.09;Bengkong;1176;21
1942;21.71.10;Batam Kota;1176;21
1943;21.71.11;Sagulung;1176;21
1944;21.71.12;Batu Aji;1176;21
1945;21.72.01;Tanjung Pinang Barat;1177;21
1946;21.72.02;Tanjung Pinang Timur;1177;21
1947;21.72.03;Tanjung Pinang Kota;1177;21
1948;21.72.04;Bukit Bestari;1177;21
1949;31.01.01;Kepulauan Seribu Utara;1178;31
1950;31.01.02;Kepulauan Seribu Selatan.;1178;31
1951;31.71.01;Gambir;1179;31
1952;31.71.02;Sawah Besar;1179;31
1953;31.71.03;Kemayoran;1179;31
1954;31.71.04;Senen;1179;31
1955;31.71.05;Cempaka Putih;1179;31
1956;31.71.06;Menteng;1179;31
1957;31.71.07;Tanah Abang;1179;31
1958;31.71.08;Johar Baru;1179;31
1959;31.72.01;Penjaringan;1180;31
1960;31.72.02;Tanjung Priok;1180;31
1961;31.72.03;Koja;1180;31
1962;31.72.04;Cilincing;1180;31
1963;31.72.05;Pademangan;1180;31
1964;31.72.06;Kelapa Gading;1180;31
1965;31.73.01;Cengkareng;1181;31
1966;31.73.02;Grogol Petamburan;1181;31
1967;31.73.03;Taman Sari;1181;31
1968;31.73.04;Tambora;1181;31
1969;31.73.05;Kebon Jeruk;1181;31
1970;31.73.06;Kalideres;1181;31
1971;31.73.07;Pal Merah;1181;31
1972;31.73.08;Kembangan;1181;31
1973;31.74.01;Tebet;1182;31
1974;31.74.02;Setiabudi;1182;31
1975;31.74.03;Mampang Prapatan;1182;31
1976;31.74.04;Pasar Minggu;1182;31
1977;31.74.05;Kebayoran Lama;1182;31
1978;31.74.06;Cilandak;1182;31
1979;31.74.07;Kebayoran Baru;1182;31
1980;31.74.08;Pancoran;1182;31
1981;31.74.09;Jagakarsa;1182;31
1982;31.74.10;Pesanggrahan;1182;31
1983;31.75.01;Matraman;1183;31
1984;31.75.02;Pulogadung;1183;31
1985;31.75.03;Jatinegara;1183;31
1986;31.75.04;Kramatjati;1183;31
1987;31.75.05;Pasar Rebo;1183;31
1988;31.75.06;Cakung;1183;31
1989;31.75.07;Duren Sawit;1183;31
1990;31.75.08;Makasar;1183;31
1991;31.75.09;Ciracas;1183;31
1992;31.75.10;Cipayung;1183;31
1993;32.01.01;Cibinong;1184;32
1994;32.01.02;Gunung Putri;1184;32
1995;32.01.03;Citeureup;1184;32
1996;32.01.04;Sukaraja;1184;32
1997;32.01.05;Babakan Madang;1184;32
1998;32.01.06;Jonggol;1184;32
1999;32.01.07;Cileungsi;1184;32
2000;32.01.08;Cariu;1184;32
2001;32.01.09;Sukamakmur;1184;32
2002;32.01.10;Parung;1184;32
2003;32.01.11;Gunung Sindur;1184;32
2004;32.01.12;Kemang;1184;32
