id;subdistrict_code;keterangan;district_id;city_id;province_id;postcode
59474;62.13.02.2007;Gudang Seng;4874;1364;62;0
59475;62.13.03.2001;Pulau Padang;4875;1364;62;0
59476;62.13.03.2002;Kambitin;4875;1364;62;0
59477;62.13.03.2003;Ramania;4875;1364;62;0
59478;62.13.03.2004;Bentot;4875;1364;62;0
59479;62.13.03.2005;Ampari Bura;4875;1364;62;0
59480;62.13.03.2006;Kotam;4875;1364;62;0
59481;62.13.03.2008;Betang Nalong;4875;1364;62;0
59482;62.13.03.2009;Mawani;4875;1364;62;0
59483;62.13.03.2010;Jango;4875;1364;62;0
59484;62.13.03.2011;Lalap;4875;1364;62;0
59485;62.13.04.2001;Janah Jari;4876;1364;62;0
59486;62.13.04.2002;Bangkirayen;4876;1364;62;0
59487;62.13.04.2003;Hayaping;4876;1364;62;0
59488;62.13.04.2004;Tangkan;4876;1364;62;0
59489;62.13.04.2005;Wungkur Nanakan;4876;1364;62;0
59490;62.13.04.2006;Ampari;4876;1364;62;0
59491;62.13.04.2007;Apar Batu;4876;1364;62;0
59492;62.13.04.2008;Biwan;4876;1364;62;0
59493;62.13.04.2009;Janah Mansiwui;4876;1364;62;0
59494;62.13.04.2010;Danau;4876;1364;62;37252
59495;62.13.04.2011;Pianggu;4876;1364;62;0
59496;62.13.05.1011;Ampah Kota;4877;1364;62;0
59497;62.13.05.2008;Saing;4877;1364;62;33179
59498;62.13.05.2009;Rodok;4877;1364;62;0
59499;62.13.05.2010;Ampah II;4877;1364;62;0
59500;62.13.05.2012;Putai;4877;1364;62;0
59501;62.13.05.2018;Netampin;4877;1364;62;0
59502;62.13.05.2024;Sumber Garunggung;4877;1364;62;0
59503;62.13.05.2025;Muara Awang;4877;1364;62;0
59504;62.13.05.2026;Dambung;4877;1364;62;0
59505;62.13.06.2001;Muara Palantau;4878;1364;62;0
59506;62.13.06.2002;Ketab;4878;1364;62;0
59507;62.13.06.2003;Kupang Bersih;4878;1364;62;0
59508;62.13.06.2004;Tuyau;4878;1364;62;0
59509;62.13.06.2005;Pinang Tunggal;4878;1364;62;0
59510;62.13.06.2006;Nagaleah;4878;1364;62;0
59511;62.13.06.2007;Lampeong;4878;1364;62;0
59512;62.13.06.2008;Bararawa;4878;1364;62;0
59513;62.13.06.2009;Bambulung;4878;1364;62;0
59514;62.13.06.2010;Lebo;4878;1364;62;0
59515;62.13.06.2011;Muru Duyung;4878;1364;62;0
59516;62.13.06.2012;Tumpung Ulung;4878;1364;62;0
59517;62.13.06.2013;Sumber Rejo;4878;1364;62;55552
59518;62.13.07.2001;Juru Banu;4879;1364;62;0
59519;62.13.07.2002;Telang Baru;4879;1364;62;0
59520;62.13.07.2003;Tampu Langit;4879;1364;62;0
59521;62.13.07.2004;Telang;4879;1364;62;0
59522;62.13.07.2005;Maipe;4879;1364;62;0
59523;62.13.07.2006;Murutuwu;4879;1364;62;0
59524;62.13.07.2007;Balawa;4879;1364;62;0
59525;62.13.07.2008;Kali Napu;4879;1364;62;0
59526;62.13.07.2009;Siong;4879;1364;62;0
59527;62.13.08.2001;Puri;4880;1364;62;0
59528;62.13.08.2002;Lenggang;4880;1364;62;33562
59529;62.13.08.2003;Batuah;4880;1364;62;0
59530;62.13.08.2004;Unsum;4880;1364;62;0
59531;62.13.08.2005;Baruyan;4880;1364;62;0
59532;62.13.08.2006;Turan Amis;4880;1364;62;0
59533;62.13.08.2007;Malintut;4880;1364;62;0
59534;62.13.08.2008;Tangkum;4880;1364;62;0
59535;62.13.08.2009;Sibung;4880;1364;62;0
59536;62.13.09.2001;Tampa;4881;1364;62;0
59537;62.13.09.2002;Kalamus;4881;1364;62;0
59538;62.13.09.2003;Simpang Bingkuang;4881;1364;62;0
59539;62.13.09.2004;Patung;4881;1364;62;0
59540;62.13.09.2005;Runggu Raya;4881;1364;62;0
59541;62.13.09.2006;Bantai Napu;4881;1364;62;0
59542;62.13.09.2007;Tarinsing;4881;1364;62;0
59543;62.13.09.2008;Paku Beto;4881;1364;62;0
59544;62.13.09.2009;Gandrung;4881;1364;62;0
59545;62.13.09.2010;Pangkan;4881;1364;62;0
59546;62.13.09.2011;Kupang Baru;4881;1364;62;0
59547;62.13.09.2012;Luau Jawuk;4881;1364;62;0
59548;62.13.10.2001;Dayu;4882;1364;62;0
59549;62.13.10.2002;Wuran;4882;1364;62;0
59550;62.13.10.2003;Ipu Mea;4882;1364;62;0
59551;62.13.10.2004;Lagan;4882;1364;62;38385
59552;62.13.10.2005;Putut Tawuluh;4882;1364;62;0
59553;62.13.10.2006;Simpang Naneng;4882;1364;62;0
59554;62.13.10.2007;Kandris;4882;1364;62;0
59555;62.71.01.1001;Pahandut;4883;1365;62;0
59556;62.71.01.1002;Panarung;4883;1365;62;0
59557;62.71.01.1003;Langkai;4883;1365;62;0
59558;62.71.01.1004;Tumbang Rungan;4883;1365;62;0
59559;62.71.01.1005;Pahandut Seberang;4883;1365;62;0
59560;62.71.01.1006;Tanjung Pinang;4883;1365;62;36146
59561;62.71.02.1001;Marang;4884;1365;62;0
59562;62.71.02.1002;Tumbang Tahai;4884;1365;62;0
59563;62.71.02.1003;Banturung;4884;1365;62;0
59564;62.71.02.1004;Tangkiling;4884;1365;62;0
59565;62.71.02.1005;Sei Gohong;4884;1365;62;0
59566;62.71.02.1006;Kanarakan;4884;1365;62;0
59567;62.71.02.1007;Habaring Hurung;4884;1365;62;0
59568;62.71.03.1001;Palangka;4885;1365;62;0
59569;62.71.03.1002;Menteng;4885;1365;62;10310
59570;62.71.03.1003;Bukit Tunggal;4885;1365;62;0
59571;62.71.03.1004;Petuk Katimpun;4885;1365;62;0
59572;62.71.04.1001;Bereng Bengkel;4886;1365;62;0
59573;62.71.04.1002;Kalampangan;4886;1365;62;0
59574;62.71.04.1003;Kereng Bangkirai;4886;1365;62;0
59575;62.71.04.1004;Kameloh Baru;4886;1365;62;0
59576;62.71.04.1005;Danau Tundai;4886;1365;62;0
59577;62.71.04.1006;Sabaru;4886;1365;62;0
59578;62.71.05.1001;Petuk Bukit;4887;1365;62;0
59579;62.71.05.1002;Panjehang;4887;1365;62;0
59580;62.71.05.1003;Petuk Barunai;4887;1365;62;0
59581;62.71.05.1004;Mungku Baru;4887;1365;62;0
59582;62.71.05.1005;Pager;4887;1365;62;0
59583;62.71.05.1006;Gaung Baru;4887;1365;62;0
59584;62.71.05.1007;Bukit Sua;4887;1365;62;0
59585;63.01.01.2001;Banua lawas;4888;1366;63;0
59586;63.01.01.2002;Tabanio;4888;1366;63;0
59587;63.01.01.2003;Kuala Tambangan;4888;1366;63;0
59588;63.01.01.2004;Takisung;4888;1366;63;0
59589;63.01.01.2005;Gunung Makmur;4888;1366;63;0
59590;63.01.01.2006;Banua Tengah;4888;1366;63;0
59591;63.01.01.2007;Ranggang;4888;1366;63;0
59592;63.01.01.2008;Pagatan Besar;4888;1366;63;0
59593;63.01.01.2009;Batilai;4888;1366;63;0
59594;63.01.01.2010;Ranggang Dalam;4888;1366;63;0
59595;63.01.01.2011;Telaga langsat;4888;1366;63;0
59596;63.01.01.2012;Sumber Makmur;4888;1366;63;38961
59597;63.01.02.2001;Sabuhur;4889;1366;63;0
59598;63.01.02.2002;Jorong;4889;1366;63;0
59599;63.01.02.2003;Asam-Asam;4889;1366;63;0
59600;63.01.02.2004;Batalang;4889;1366;63;0
59601;63.01.02.2005;Swarangan;4889;1366;63;0
59602;63.01.02.2006;Muara Asam-Asam;4889;1366;63;0
59603;63.01.02.2007;Alur;4889;1366;63;0
59604;63.01.02.2008;Asri Mulya;4889;1366;63;0
59605;63.01.02.2009;Karang Rejo;4889;1366;63;0
59606;63.01.02.2010;Asam Jaya;4889;1366;63;0
59607;63.01.02.2011;Simpang Empat Sungai Baru;4889;1366;63;0
59608;63.01.03.1001;Sarang Halang;4890;1366;63;0
59609;63.01.03.1002;Karang Taruna;4890;1366;63;0
59610;63.01.03.1003;Pelaihari;4890;1366;63;0
59611;63.01.03.1004;Angsau;4890;1366;63;0
59612;63.01.03.1005;Pabahanan;4890;1366;63;0
59613;63.01.03.2006;Bumi Jaya;4890;1366;63;0
59614;63.01.03.2008;Sungai Riam;4890;1366;63;0
59615;63.01.03.2009;Tampang;4890;1366;63;0
59616;63.01.03.2010;Telaga;4890;1366;63;81154
59617;63.01.03.2011;Panjaratan;4890;1366;63;0
59618;63.01.03.2012;Atu-atu;4890;1366;63;0
59619;63.01.03.2015;Panggung;4890;1366;63;0
59620;63.01.03.2016;Tungkaran;4890;1366;63;0
59621;63.01.03.2017;Ujung Batu;4890;1366;63;0
59622;63.01.03.2020;Panggung Baru;4890;1366;63;0
59623;63.01.03.2024;Ambungan;4890;1366;63;0
59624;63.01.03.2025;Guntung Besar;4890;1366;63;0
59625;63.01.03.2026;Kampung Baru;4890;1366;63;81114
59626;63.01.03.2027;Sumber Mulia;4890;1366;63;0
59627;63.01.03.2029;Pemuda;4890;1366;63;0
59628;63.01.04.2001;Sungai Bakau;4891;1366;63;0
59629;63.01.04.2002;Maluka Baulin;4891;1366;63;0
59630;63.01.04.2003;Bawah Layung;4891;1366;63;0
59631;63.01.04.2004;Tambak Sarinah;4891;1366;63;0
59632;63.01.04.2005;Kali Besar;4891;1366;63;0
59633;63.01.04.2006;Handil Negara;4891;1366;63;0
59634;63.01.04.2007;Padang Luas;4891;1366;63;0
59635;63.01.04.2008;Kurau;4891;1366;63;0
59636;63.01.04.2017;Tambak Karya;4891;1366;63;0
59637;63.01.04.2018;Raden;4891;1366;63;0
59638;63.01.04.2019;Sarikandi;4891;1366;63;0
59639;63.01.05.2001;Benua Raya;4892;1366;63;0
59640;63.01.05.2002;Bati-Bati;4892;1366;63;0
59641;63.01.05.2003;Ujung;4892;1366;63;0
59642;63.01.05.2004;Liang Anggang;4892;1366;63;0
59643;63.01.05.2005;Bentok Kampung;4892;1366;63;0
59644;63.01.05.2006;Bentok Darat;4892;1366;63;0
59645;63.01.05.2007;Banyu Irang;4892;1366;63;0
59646;63.01.05.2008;Nusa Indah;4892;1366;63;38224
59647;63.01.05.2009;Pandahan;4892;1366;63;0
59648;63.01.05.2010;Padang;4892;1366;63;33516
59649;63.01.05.2011;Ujung Baru;4892;1366;63;0
59650;63.01.05.2012;Sambangan;4892;1366;63;81161
59651;63.01.05.2013;Kait-kait;4892;1366;63;0
59652;63.01.05.2014;Kait-kait Baru;4892;1366;63;0
59653;63.01.06.2001;Batu Tungku;4893;1366;63;0
59654;63.01.06.2002;Panyipatan;4893;1366;63;0
59655;63.01.06.2003;Kandangan Baru;4893;1366;63;0
59656;63.01.06.2004;Kandangan Lama;4893;1366;63;0
59657;63.01.06.2005;Batakan;4893;1366;63;0
59658;63.01.06.2006;Kuringkit;4893;1366;63;0
59659;63.01.06.2007;Tanjung Dewa;4893;1366;63;0
59660;63.01.06.2008;Suka Ramah;4893;1366;63;0
59661;63.01.06.2009;Batu Mulya;4893;1366;63;0
59662;63.01.06.2010;Bumi Asih;4893;1366;63;0
59663;63.01.07.2001;Pandan Sari;4894;1366;63;0
59664;63.01.07.2002;Kintap;4894;1366;63;0
59665;63.01.07.2003;Kintapura;4894;1366;63;0
59666;63.01.07.2004;Sungai Cuka;4894;1366;63;0
59667;63.01.07.2005;Riam Adungan;4894;1366;63;0
59668;63.01.07.2006;Muara Kintap;4894;1366;63;0
59669;63.01.07.2007;Salaman;4894;1366;63;0
59670;63.01.07.2008;Kintap Kecil;4894;1366;63;0
59671;63.01.07.2009;Pasir Putih;4894;1366;63;33783
59672;63.01.07.2010;Sumber Jaya;4894;1366;63;38215
59673;63.01.07.2011;Bukit Mulia;4894;1366;63;0
59674;63.01.07.2012;Kebun Raya;4894;1366;63;0
59675;63.01.07.2013;Mekar Raya;4894;1366;63;0
59676;63.01.07.2014;Sebamban Baru;4894;1366;63;0
59677;63.01.08.2001;Tambang Ulang;4895;1366;63;0
59678;63.01.08.2002;Sungai Pinang;4895;1366;63;37211
59679;63.01.08.2003;Martadah;4895;1366;63;0
59680;63.01.08.2004;Sungai Jelai;4895;1366;63;0
59681;63.01.08.2005;Bingkulu;4895;1366;63;0
59682;63.01.08.2006;Gunung Raja;4895;1366;63;0
59683;63.01.08.2007;Pulau Sari;4895;1366;63;0
59684;63.01.08.2008;Kayu Abang;4895;1366;63;0
59685;63.01.08.2009;Martadah Baru;4895;1366;63;0
59686;63.01.09.2001;Batu Ampar;4896;1366;63;38553
59687;63.01.09.2002;Gunung Mas;4896;1366;63;0
59688;63.01.09.2003;Tajau Mulya;4896;1366;63;0
59689;63.01.09.2004;Jilatan;4896;1366;63;0
59690;63.01.09.2005;Durian Bungkuk;4896;1366;63;0
59691;63.01.09.2006;Ambawang;4896;1366;63;0
59692;63.01.09.2007;Damit;4896;1366;63;0
59693;63.01.09.2008;Gunung Melati;4896;1366;63;0
59694;63.01.09.2009;Bluru;4896;1366;63;0
59695;63.01.09.2010;Pantai Linuh;4896;1366;63;0
59696;63.01.09.2011;Damit Hulu;4896;1366;63;0
59697;63.01.09.2012;Jilatan Alur;4896;1366;63;0
59698;63.01.09.2013;Damar Lima;4896;1366;63;0
59699;63.01.09.2014;Tajau Pecah;4896;1366;63;0
59700;63.01.10.2001;Bajuin;4897;1366;63;0
59701;63.01.10.2002;Sungai Bakar;4897;1366;63;0
59702;63.01.10.2003;Ketapang;4897;1366;63;33111
59703;63.01.10.2004;Tirta Jaya;4897;1366;63;0
59704;63.01.10.2005;Galam;4897;1366;63;0
59705;63.01.10.2006;Pemalongan;4897;1366;63;0
59706;63.01.10.2007;Kunyit;4897;1366;63;0
59707;63.01.10.2008;Tebing Siring;4897;1366;63;0
59708;63.01.10.2009;Tanjung;4897;1366;63;33311
59709;63.01.11.2001;Handil Babirik;4898;1366;63;0
59710;63.01.11.2002;Kurau Utara;4898;1366;63;0
59711;63.01.11.2003;Bumi Harapan;4898;1366;63;0
59712;63.01.11.2004;Sungai Rasau;4898;1366;63;0
59713;63.01.11.2005;Pantai Harapan;4898;1366;63;0
59714;63.01.11.2006;Handil Suruk;4898;1366;63;0
59715;63.01.11.2007;Handil Gayam;4898;1366;63;0
59716;63.01.11.2008;Handil Birayang Atas;4898;1366;63;0
59717;63.01.11.2009;Handil Birayang Bawah;4898;1366;63;0
59718;63.01.11.2010;Handil Maluka;4898;1366;63;0
59719;63.01.11.2011;Handil Labuan Amas;4898;1366;63;0
59720;63.02.01.2001;Labuan Barat;4899;1367;63;0
59721;63.02.01.2002;Teluk Sungai;4899;1367;63;0
59722;63.02.01.2003;Maradapan;4899;1367;63;0
59723;63.02.01.2004;Tengah;4899;1367;63;36254
59724;63.02.01.2005;Tanjung Nyiur;4899;1367;63;0
59725;63.02.02.2005;Lontar Selatan;4900;1367;63;0
59726;63.02.02.2006;Lontar Timur;4900;1367;63;0
59727;63.02.02.2007;Sebanti;4900;1367;63;0
59728;63.02.02.2008;Sepagar;4900;1367;63;0
59729;63.02.02.2009;Semaras;4900;1367;63;0
59730;63.02.02.2012;Terangkeh;4900;1367;63;0
59731;63.02.02.2015;Gemuruh;4900;1367;63;36552
59732;63.02.02.2017;Tapian Balai;4900;1367;63;0
59733;63.02.02.2018;Lontar Utara;4900;1367;63;0
59734;63.02.02.2021;Sumber Sari;4900;1367;63;39373
59735;63.02.02.2022;Subur Makmur;4900;1367;63;0
59736;63.02.03.2006;Teluk Sirih;4901;1367;63;0
59737;63.02.03.2007;Sungai Bahim;4901;1367;63;0
59738;63.02.03.2008;Tanjung Seloka;4901;1367;63;0
59739;63.02.03.2009;Tanjung Serudung;4901;1367;63;0
59740;63.02.03.2011;Alle-Alle;4901;1367;63;0
59741;63.02.03.2013;Sungai Bulan;4901;1367;63;0
59742;63.02.03.2015;Labuan Mas;4901;1367;63;0
59743;63.02.03.2016;Tanjung Seloka Utara;4901;1367;63;0
59744;63.02.04.2001;Batu Tunau;4902;1367;63;0
59745;63.02.04.2002;Sejakah;4902;1367;63;0
59746;63.02.04.2003;Bekambit;4902;1367;63;0
59747;63.02.04.2004;Langkang Baru;4902;1367;63;0
59748;63.02.04.2005;Langkang Lama;4902;1367;63;0
59749;63.02.04.2006;Sungai Limau;4902;1367;63;37353
59750;63.02.04.2007;Berangas;4902;1367;63;0
59751;63.02.04.2008;Tanjung Pengharapan;4902;1367;63;0
59752;63.02.04.2009;Betung;4902;1367;63;36371
59753;63.02.04.2010;Teluk Mesjid;4902;1367;63;0
59754;63.02.04.2011;Teluk Gosong;4902;1367;63;0
59755;63.02.04.2012;Kulipak;4902;1367;63;0
59756;63.02.04.2013;Karangsari Indah;4902;1367;63;0
59757;63.02.04.2014;Bekambit Asri;4902;1367;63;0
59758;63.02.05.2001;Sekapung;4903;1367;63;0
59759;63.02.05.2002;Kanibungan;4903;1367;63;0
59760;63.02.05.2003;Mandin;4903;1367;63;0
59761;63.02.05.2004;Serakaman;4903;1367;63;0
59762;63.02.05.2005;Sungai Bali;4903;1367;63;0
59763;63.02.05.2006;Balambus;4903;1367;63;0
59764;63.02.05.2007;Rampa;4903;1367;63;0
59765;63.02.05.2008;Ujung;4903;1367;63;0
59766;63.02.06.1001;Kotabaru Hulu;4904;1367;63;0
59767;63.02.06.1002;Baharu Selatan;4904;1367;63;0
59768;63.02.06.1003;Kotabaru Tengah;4904;1367;63;0
59769;63.02.06.1004;Kotabaru Hilir;4904;1367;63;0
59770;63.02.06.2009;Megasari;4904;1367;63;0
59771;63.02.06.2010;Sebelimbingan;4904;1367;63;0
59772;63.02.06.2011;Stagen;4904;1367;63;0
59773;63.02.06.2012;Rampa;4904;1367;63;0
59774;63.02.06.2013;Sungai Taib;4904;1367;63;0
59775;63.02.06.2014;Semayap;4904;1367;63;0
59776;63.02.06.2015;Dirgahayu;4904;1367;63;0
59777;63.02.06.2016;Sebatung;4904;1367;63;0
59778;63.02.06.2017;Baharu Utara;4904;1367;63;0
59779;63.02.06.2018;Tirawan;4904;1367;63;0
59780;63.02.06.2019;Hilir Muara;4904;1367;63;0
59781;63.02.06.2020;Sigam;4904;1367;63;0
59782;63.02.06.2021;Sarang Tiung;4904;1367;63;0
59783;63.02.06.2022;Gunung Ulin;4904;1367;63;0
59784;63.02.06.2024;Gedambaan;4904;1367;63;0
59785;63.02.06.2025;Gunung Sari;4904;1367;63;15530
59786;63.02.06.2026;Batuah;4904;1367;63;0
59787;63.02.07.2004;Tanjung Pangga;4905;1367;63;0
59788;63.02.07.2005;Pembelacanan;4905;1367;63;0
59789;63.02.07.2006;Sungai Nipah;4905;1367;63;0
59790;63.02.07.2007;Pantai;4905;1367;63;0
59791;63.02.07.2009;Sangking Baru;4905;1367;63;0
59792;63.02.07.2014;Suka Maju;4905;1367;63;38571
59793;63.02.07.2015;Sungai Kupang Jaya;4905;1367;63;0
59794;63.02.07.2016;Pantai Baru;4905;1367;63;0
59795;63.02.07.2017;Bumi Asih;4905;1367;63;0
59796;63.02.08.2001;Cantung Kiri Hilir;4906;1367;63;0
59797;63.02.08.2002;Karang Payau;4906;1367;63;0
59798;63.02.08.2003;Banua Lawas;4906;1367;63;0
59799;63.02.08.2004;Sungai Kupang;4906;1367;63;0
59800;63.02.08.2005;Bangkalaan Melayu;4906;1367;63;0
59801;63.02.08.2006;Bangkalaan Dayak;4906;1367;63;0
59802;63.02.08.2007;Laburan;4906;1367;63;0
59803;63.02.08.2008;Karang Liwar;4906;1367;63;0
59804;63.02.08.2009;Mangkirana;4906;1367;63;0
59805;63.02.08.2010;Sidomulyo;4906;1367;63;55764
59806;63.02.09.2001;Tanjung Batu;4907;1367;63;37173
59807;63.02.09.2002;Sungai Punggawa;4907;1367;63;0
59808;63.02.09.2003;Tanah Rata;4907;1367;63;0
59809;63.02.09.2004;Sebuli;4907;1367;63;0
59810;63.02.09.2005;Sembilang;4907;1367;63;0
59811;63.02.09.2006;Tamiang Bakung;4907;1367;63;0
59812;63.02.09.2007;Sang-Sang;4907;1367;63;0
59813;63.02.09.2011;Sungai Pinang;4907;1367;63;37211
59814;63.02.09.2012;Tanjung Selayar;4907;1367;63;0
59815;63.02.09.2013;Senakin Seberang;4907;1367;63;0
59816;63.02.09.2014;Senakin;4907;1367;63;0
59817;63.02.09.2016;Tebing Tinggi;4907;1367;63;36657
59818;63.02.09.2017;Geronggang;4907;1367;63;0
59819;63.02.10.2001;Sungai Hanyar;4908;1367;63;0
59820;63.02.10.2002;Sungai Seluang;4908;1367;63;0
59821;63.02.10.2003;Pudi;4908;1367;63;0
59822;63.02.10.2004;Mangga;4908;1367;63;0
59823;63.02.10.2005;Wilas;4908;1367;63;0
59824;63.02.10.2006;Pudi Seberang;4908;1367;63;0
59825;63.02.10.2007;Sulangkit;4908;1367;63;0
59826;63.02.11.2001;Sekandis;4909;1367;63;0
59827;63.02.11.2002;Gunung Calang;4909;1367;63;0
59828;63.02.11.2003;Talusi;4909;1367;63;0
59829;63.02.11.2004;Sakalimau;4909;1367;63;0
59830;63.02.11.2005;Tanjung Samalantakan;4909;1367;63;0
59831;63.02.11.2006;Sakadoyan;4909;1367;63;0
59832;63.02.11.2007;Rampa Cengal;4909;1367;63;0
59833;63.02.11.2008;Sesulung;4909;1367;63;0
59834;63.02.11.2009;Pondok Labu;4909;1367;63;12450
59835;63.02.11.2010;Mulyodadi;4909;1367;63;55764
59836;63.02.11.2011;Sukadana;4909;1367;63;80853
59837;63.02.12.2001;Sepapah;4910;1367;63;0
59838;63.02.12.2002;Sungai Betung;4910;1367;63;0
59839;63.02.12.2003;Basuang;4910;1367;63;0
59840;63.02.12.2004;Gunung Batu Besar;4910;1367;63;0
59841;63.02.12.2005;Sampanahan;4910;1367;63;0
59842;63.02.12.2006;Rampa Manunggul;4910;1367;63;0
59843;63.02.12.2007;Papaan;4910;1367;63;0
59844;63.02.12.2008;Sampanahan Hilir;4910;1367;63;0
59845;63.02.12.2009;Banjarsari;4910;1367;63;42355
59846;63.02.12.2010;Sukamaju;4910;1367;63;42318
59847;63.02.13.2002;Bepara;4911;1367;63;0
59848;63.02.13.2004;Betung;4911;1367;63;36371
59849;63.02.13.2005;Sekayu Baru;4911;1367;63;0
59850;63.02.13.2006;Bakau;4911;1367;63;0
59851;63.02.13.2007;Binturung;4911;1367;63;0
59852;63.02.13.2008;Harapan Baru;4911;1367;63;0
59853;63.02.13.2009;Balaimea;4911;1367;63;0
59854;63.02.13.2010;Tamiang;4911;1367;63;42163
59855;63.02.13.2011;Kalian;4911;1367;63;0
59856;63.02.13.2012;Mulyoharjo;4911;1367;63;0
59857;63.02.13.2013;Pamukan Indah;4911;1367;63;0
59858;63.02.13.2014;Wonorejo;4911;1367;63;0
59859;63.02.13.2015;Lintang Jaya;4911;1367;63;0
59860;63.02.14.2001;Hampang;4912;1367;63;0
59861;63.02.14.2002;Cantung Kiri Hulu;4912;1367;63;0
59862;63.02.14.2003;Cantung Kanan;4912;1367;63;0
59863;63.02.14.2004;Muara Orie;4912;1367;63;0
59864;63.02.14.2005;Lalapin;4912;1367;63;0
59865;63.02.14.2006;Peramasan Dua Kali Sanga;4912;1367;63;0
59866;63.02.14.2007;Limbur;4912;1367;63;0
59867;63.02.14.2008;Hulu Sampanahan;4912;1367;63;0
59868;63.02.14.2009;Limbungan;4912;1367;63;0
59869;63.02.15.2001;Buluh Kuning;4913;1367;63;0
59870;63.02.15.2002;Gendang Timburu;4913;1367;63;0
59871;63.02.15.2004;Manunggal Lama;4913;1367;63;0
59872;63.02.15.2006;Rantau Buda;4913;1367;63;0
59873;63.02.15.2007;Manunggul Baru;4913;1367;63;0
59874;63.02.15.2008;Terombong Sari;4913;1367;63;0
59875;63.02.15.2009;Rantau Jaya;4913;1367;63;36772
59876;63.02.16.2001;Semisir;4914;1367;63;0
59877;63.02.16.2002;Sungai Pasir;4914;1367;63;0
59878;63.02.16.2003;Mekarpura;4914;1367;63;0
59879;63.02.16.2004;Selaru;4914;1367;63;0
59880;63.02.16.2005;Sungup Kanan;4914;1367;63;0
59881;63.02.16.2006;Pantai Baru;4914;1367;63;0
59882;63.02.16.2007;Salino;4914;1367;63;0
59883;63.02.17.2001;Serongga;4915;1367;63;80515
59884;63.02.17.2002;Tarjun;4915;1367;63;0
59885;63.02.17.2003;Langadai;4915;1367;63;0
59886;63.02.17.2004;Pulau Panci;4915;1367;63;0
59887;63.02.17.2005;Pelajau Baru;4915;1367;63;0
59888;63.02.17.2006;Tegal Rejo;4915;1367;63;37353
59889;63.02.17.2007;Mandala;4915;1367;63;0
59890;63.02.17.2008;Telagasari;4915;1367;63;0
59891;63.02.17.2009;Sahapi;4915;1367;63;0
59892;63.02.18.2001;Siayuh;4916;1367;63;0
59893;63.02.18.2002;Bungkukan;4916;1367;63;0
59894;63.02.18.2003;Batang Kulur;4916;1367;63;0
59895;63.02.18.2004;Tanjung Sari;4916;1367;63;42381
59896;63.02.18.2005;Magalau Hilir;4916;1367;63;0
59897;63.02.18.2006;Magalau Hulu;4916;1367;63;0
59898;63.02.19.2001;Sengayam;4917;1367;63;0
59899;63.02.19.2002;Mayang Sari;4917;1367;63;0
59900;63.02.19.2003;Marga Jaya;4917;1367;63;42361
59901;63.02.19.2004;Mangka;4917;1367;63;33252
59902;63.02.19.2005;Batuah;4917;1367;63;0
59903;63.02.20.2001;Tanjung Lalak Utara;4918;1367;63;0
59904;63.02.20.2002;Tanjung Lalak Selatan;4918;1367;63;0
59905;63.02.20.2003;Pulau Kerayaan;4918;1367;63;0
59906;63.02.20.2004;Kerayaan Utara;4918;1367;63;0
59907;63.02.20.2005;Pulau Kerasian;4918;1367;63;0
59908;63.02.20.2006;Pulau Kerumputan;4918;1367;63;0
59909;63.02.20.2007;Teluk Aru;4918;1367;63;0
59910;63.02.20.2008;Teluk Kemuning;4918;1367;63;0
59911;63.02.20.2009;Oka-Oka;4918;1367;63;0
59912;63.02.21.2001;Tanjung Pelayar;4919;1367;63;0
59913;63.02.21.2002;Tanjung Sungkai;4919;1367;63;0
59914;63.02.21.2003;Tanjung Tengah;4919;1367;63;0
59915;63.02.21.2004;Tanjung Kunyit;4919;1367;63;0
59916;63.02.21.2005;Teluk Tamiang;4919;1367;63;0
59917;63.02.21.2006;Gosong Panjang;4919;1367;63;0
59918;63.02.21.2007;Kampung Baru;4919;1367;63;81114
59919;63.02.21.2008;Tata Mekar;4919;1367;63;0
59920;63.02.21.2009;Bandar Raya;4919;1367;63;0
59921;63.02.21.2010;Bangun Rejo;4919;1367;63;0
59922;63.03.01.2001;Bakambat;4920;1368;63;0
59923;63.03.01.2002;Tanipah;4920;1368;63;0
59924;63.03.01.2009;Pemurus;4920;1368;63;0
59925;63.03.01.2010;Simpang Warga;4920;1368;63;0
59926;63.03.01.2011;Bunipah;4920;1368;63;0
59927;63.03.01.2012;Aluh Aluh Besar;4920;1368;63;0
59928;63.03.01.2013;Aluh Aluh Kecil;4920;1368;63;0
59929;63.03.01.2014;Podok;4920;1368;63;0
59930;63.03.01.2015;Handil Bujur;4920;1368;63;0
59931;63.03.01.2016;Kuin Besar;4920;1368;63;0
59932;63.03.01.2017;Terapu;4920;1368;63;0
59933;63.03.01.2019;Labat Muara;4920;1368;63;0
59934;63.03.01.2022;Pulantan;4920;1368;63;0
59935;63.03.01.2024;Aluh Aluh Kecil Muara;4920;1368;63;0
59936;63.03.01.2026;Simpang Warga Dalam;4920;1368;63;0
59937;63.03.01.2027;Kuin Kecil;4920;1368;63;0
59938;63.03.01.2028;Handil Baru;4920;1368;63;0
59939;63.03.01.2030;Balimau;4920;1368;63;0
59940;63.03.01.2031;Sungai Musang;4920;1368;63;0
59941;63.03.02.1001;Kertak Hanyar I;4921;1368;63;0
59942;63.03.02.1008;Manarap Lama;4921;1368;63;0
59943;63.03.02.1015;Mandarsari;4921;1368;63;0
59944;63.03.02.2005;Pemangkih Laut;4921;1368;63;0
